id,Peningkatan Suhu Rata - Rata ° C
0,0.8337801552666413
1,0.8633864414824237
2,0.8658095998434935
3,0.9224346310783498
4,0.9643262501055437
5,0.9432071931499189
6,0.9258393699923135
7,0.8943384309941294
8,1.0110257089200816
9,1.0108768684410974
10,1.0478405341145942
11,1.0289250431357793
12,1.245407024583268
13,1.0738060741972437
14,1.068463027421898
15,1.0698044248242948
16,1.0611127817865638
17,1.0531738689778618
18,0.7279696659943946
19,0.7323964322660441
20,0.7317693882166167
21,0.7315582378215997
22,0.7261112255508362
23,0.7255925148347422
24,1.0072864096471867
25,1.0139479406366192
26,0.8479873160388209
27,0.8295492528147939
28,0.8310074558156902
29,0.8469376256617624
30,0.7821621822368492
31,0.7954352871418703
32,0.758807531964337
33,0.7154646363177383
34,0.7296504263901147
35,0.6882974196604692
36,0.6642292464257651
37,0.6701307113564016
38,0.6625667464257651
39,0.6652599415269307
40,0.6638053995995467
41,0.6679001855083007
42,0.6753700118359873
43,0.6750227929256187
44,0.6755854872349311
45,0.6826017907680736
46,0.6828494667730655
47,0.6812494712257755
48,0.5750939539654532
49,0.6220854747755707
50,0.599721158187693
51,0.6084772238303799
52,0.6302754788025199
53,0.5972892534044012
54,1.2095673296748015
55,0.8567564203108033
56,0.8645690049171411
57,0.8435743317464902
58,0.8662945274444714
59,0.8449794307205992
60,0.7729633474845791
61,0.7723444469127339
62,0.7722171169984191
63,0.7701129277256173
64,0.7699675766620021
65,0.76680123248827
66,0.8769245826541863
67,0.8855747671639304
68,0.7941445537641052
69,0.7923856642877745
70,0.870694246928958
71,0.8297031842010122
72,1.2454959267992904
73,1.2821755278053277
74,1.2806364992087929
75,1.2564731699594707
76,1.2704727466844203
77,1.2715826336437244
78,1.1559820244944852
79,1.0501676490104923
80,1.0697651402947925
81,1.0723814817420898
82,1.1459932369578014
83,1.0538211176892942
84,0.5960830902070218
85,0.5891004442069427
86,0.625924550633499
87,0.6220179223974581
88,0.6467274855490672
89,0.6008117025848183
90,1.4146284467580168
91,1.4158056446955385
92,1.4039844417251346
93,1.3910783934418398
94,1.3780035677733393
95,1.3605755964779063
96,0.3415864657184685
97,0.37792047686167485
98,0.39392095171241265
99,0.3512920070298605
100,0.3368045520429065
101,0.36799925498168
102,0.6856714012131381
103,0.6875279592974192
104,0.6769238900755689
105,0.6817982494529521
106,0.7245604397322151
107,0.7361079799843928
108,1.3776317334182404
109,1.3678680478476626
110,1.3872771471212177
111,1.4028621482779828
112,1.3730682596475408
113,1.4142454076922675
114,1.0348152078481423
115,1.029004489059993
116,1.0495735098750758
117,0.9874548820947299
118,0.97655143011875
119,0.9621007716443154
120,0.6385282328275096
121,0.6493936097796283
122,0.6583470265598866
123,0.646489999049328
124,0.6590807445870447
125,0.6653490814146157
126,0.8081751952071798
127,0.8092932925116695
128,0.8115113850624885
129,0.8160114088930591
130,0.8097655367407401
131,0.82606655100651
132,0.738332646442771
133,0.7360914766920909
134,0.738332646442771
135,0.737305177043549
136,0.7348064776066898
137,0.7311772789716205
138,0.6727792516039108
139,0.6810585139246572
140,0.691202580464229
141,0.6761031557570154
142,0.6692700051556468
143,0.6670883486144747
144,0.718115566533356
145,0.7247484114438594
146,0.7026792488101784
147,0.682186476495706
148,0.7049287076225547
149,0.6982144519651338
150,1.310113058624112
151,1.2456614924552105
152,1.2781536271891902
153,1.2624281376898687
154,1.25932202356226
155,1.245627933279033
156,0.3262423517523272
157,0.34701631052044163
158,0.4005576826720597
159,0.3775053702067655
160,0.43429126463802636
161,0.5205078837591777
162,0.8686079247758333
163,0.8245120061721152
164,0.8567642619164514
165,0.8025726236469136
166,0.8467428990386737
167,0.8514848299639346
168,0.6166547901627172
169,0.6130438185332289
170,0.6123473497965489
171,0.6158384585685466
172,0.6187186345535444
173,0.6206678225877325
174,0.8199450044566442
175,0.7757693477681923
176,0.8946796786138412
177,0.8919684011583017
178,0.8798688776922968
179,0.76352382520759
180,1.245567298082721
181,1.2169045043850395
182,1.2375360392393402
183,1.2179840481192952
184,1.2736715784924721
185,1.227609322971608
186,0.9268052650835827
187,0.890788978384478
188,0.891591766486031
189,0.893461808644131
190,0.8909228297076337
191,0.8911079001391371
192,0.7701648968207118
193,0.8084633747776045
194,0.8228259995835429
195,0.7916215718042762
196,0.8239252386884404
